ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO21N000575,행사,행사,도봉 과학축전,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,"도봉구청 로비, 아뜨리움, 대강당, 광장 등",20151023,20151028,과학 체험· 전시·교육·이벤트 마당 등,서울특별시 도봉구청,서울특별시 도봉구청,,0220912316,http://science.dobong.go.kr,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000576,행사,행사,도봉구 등축제,서울특별시,도봉구,1132010600,방학동,1132010800,도봉동,113204127174,서울특별시 도봉구 마들로 656,01331,다사600633,37.6686914100284,127.04721049936,우이천,20150911,20150930,"둘리와 친구들과 어우러지는 범선, 동물친구들 등과 추석을 앞두고 있어 전통춤 시리즈로 구성하여 등 전시",서울특별시 도봉구청,서울특별시 도봉구청,,0220912254,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000577,행사,행사,정의공주와 함께 하는 도봉 한글잔치,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113204127075,서울특별시 도봉구 도당로13마길 5,01358,다사588631,37.6666582087478,127.033691704553,방학동 원당샘공원,20151009,20151009,"문화예술공연, 백일장 및 사생대회, 전통놀이체험 등",서울특별시 도봉구청,"서울특별시 도봉구청, 도봉문화원",,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000578,행사,행사,정월대보름 큰잔치,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,"도봉구청 광장, 중랑천변",20150305,20150305,"길놀이, 풍물놀이, 소원지 붙이기, 달집태우기, 민속놀이 체험마당,청소년 동아리 프로그램 공연 및 솟대외줄타기 공연",서울특별시 도봉구청,서울특별시 도봉구청,,0220912254,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000579,행사,행사,도봉서원 춘·추향제,서울특별시,도봉구,1132010800,도봉동,1132010800,도봉동,113204127198,서울특별시 도봉구 도봉산길 90,01300,다사584655,37.6882941746352,127.029152661243,도봉서원,20150428,20151022,"분향례, 전폐례, 초헌례, 아헌례, 종헌례, 음복례 등 제례, 추모음악회",서울특별시 도봉구청,"서울특별시 도봉구청,(사)도봉서원",,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000580,행사,행사,도봉산 산사축제,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,도봉산 일대,20151002,20151003,"산사음악회, 영산재, 사찰음식전 등",서울특별시 도봉구청,서울특별시 도봉구청,,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000581,행사,행사,도봉구민 건강축제,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,"도봉구청, 중랑천변",20151016,20151017,"도봉구민 걷기대회, 장애체험, 가상음주체험, 유방암검진, 신장초음파 검사, 건강관련 패널전시, 건강강좌 등",서울특별시 도봉구청,서울특별시 도봉구청,,0220914422,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000582,행사,행사,도봉 과학축전,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,"도봉구청 로비, 아뜨리움, 대강당, 광장 등",20151023,20151028,과학 체험· 전시·교육·이벤트 마당 등,서울특별시 도봉구청,서울특별시 도봉구청,,0220912316,http://science.dobong.go.kr,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000583,행사,행사,도봉구 등축제,서울특별시,도봉구,1132010600,방학동,1132010800,도봉동,113204127174,서울특별시 도봉구 마들로 656,01331,다사600633,37.6686914100284,127.04721049936,우이천,20150911,20150930,"둘리와 친구들과 어우러지는 범선, 동물친구들 등과 추석을 앞두고 있어 전통춤 시리즈로 구성하여 등 전시",서울특별시 도봉구청,서울특별시 도봉구청,,0220912254,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000584,행사,행사,2021 선암호수가요제,울산광역시,남구,3114010500,달동,3114010500,달동,311403170015,울산광역시 남구 돋질로 233,44701,마마658290,35.5437399917081,129.329521555592,선암호수축구장,20211002,20211002,"가요경연, 시상식",울산MBC,울산 남구청,,0522265412,,"가요경연, 시상식",20220228,3700000,울산광역시 남구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000585,행사,행사,2021 처용문화제,울산광역시,남구,3114010500,달동,3114010500,달동,311403170015,울산광역시 남구 돋질로 233,44701,마마658290,35.5437399917081,129.329521555592,태화강둔치(제2~3둔치),20211028,20211031,"공연, 전시",남구 문화원,울산 남구청,,0522265413,,"공연, 전시",20220228,3700000,울산광역시 남구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000586,행사,행사,금천하모니축제 2021,서울특별시,금천구,1154510300,시흥동,1154510300,시흥동,115454151335,서울특별시 금천구 시흥대로73길 70,08611,다사465399,37.4570656519531,126.896036850324,금천구청 광장 일대,20211103,20211107,워크스루형 대형 기획 전시,금천문화재단,서울특별시 금천구청+금천문화재단,서울특별시,0226271442,https://gcfac.or.kr/content?gcfac_menu_cd=U0107,,20220228,3170000,서울특별시 금천구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000587,행사,행사,전국 아마추어 순천형 씨름대회,전라남도,순천시,4615011900,장천동,4615011900,장천동,461503283025,전라남도 순천시 장명로 30,57956,다라988617,34.9501884198965,127.487374419879,순천시 일원,20211126,20211128,"○ 순천형 기술점수제 씨름대회○ 단체전, 개인전 토너먼트",순천시,순천시,,0617496650,,,20220228,4820000,전라남도 순천시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000588,행사,행사,제38회 해운대달맞이온천축제,부산광역시,해운대구,2635010600,중동,2635010500,우동,263503133043,부산광역시 해운대구 해운대해변로 264,48100,마라512861,35.1591069824231,129.160283786856,해운대 해수욕장,20210224,20210226,해운대 월출과 온천을 소재로 민속축제를 계승 재현(축제취소),해운대지구발전협의회,해운대지구발전협의회,해당없음,0517460276,없음,없음,20220228,3330000,부산광역시 해운대구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000589,행사,행사,2021년 제16회 해운대모래축제,부산광역시,해운대구,2635010600,중동,2635010500,우동,263503133043,부산광역시 해운대구 해운대해변로 264,48100,마라512861,35.1591069824231,129.160283786856,해운대 해수욕장,20210505,20210509,"모래작품 전시 및 체험프로그램, 플라워카펫 등","해운대구, (사)해운대문화관광협의회",해운대구,해당없음,0517494062,없음,없음,20220228,3330000,부산광역시 해운대구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000590,행사,행사,제8회 해운대 빛축제,부산광역시,해운대구,2635010600,중동,2635010500,우동,263503133043,부산광역시 해운대구 해운대해변로 264,48100,마라512861,35.1591069824231,129.160283786856,"해운대 해수욕장, 해운대광장",20211202,20220213,빛 시설물 설치 점등(축제 일정 미정),해운대구,해운대구,해당없음,0517494062,http://www.haeundae.go.kr/tour/index.do?menuCd=DOM_000000309000000000,없음,20220228,3330000,부산광역시 해운대구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000591,행사,행사,2022 해운대 카운트다운&해맞이축제,부산광역시,해운대구,2635010600,중동,2635010500,우동,263503133043,부산광역시 해운대구 해운대해변로 264,48100,마라512861,35.1591069824231,129.160283786856,해운대 해수욕장,20211213,20220101,"카운트다운 행사, 해맞이 행사, 부대 프로그램 등",해운대구,해운대구,해당없음,0517494062,없음,없음,20220228,3330000,부산광역시 해운대구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000592,행사,행사,제20회광안리어방측제(행사취소),부산광역시,수영구,2650010500,남천동,2650010500,남천동,265003138008,부산광역시 수영구 남천동로 100,48305,마라468845,35.145370159138,129.112369419599,광안리해변,20211231,20211231,"뮤지컬어방, 경상좌수사행렬전시 등 프로그램",수영구,수영구축제위원회,부산시,0516104062,www.suyeong.go.kr/eobang,코로나로 인한 행사취소,20220228,3380000,부산광역시 수영구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000593,행사,행사,사하예술제,부산광역시,서구,2614010600,서대신동3가,2614010600,서대신동3가,261404178088,부산광역시 서구 꽃마을로156번길 109,49200,마라375821,35.1255499464488,129.009693419644,을숙도문화회관 일원,20191018,20191024,"전시, 공연, 체험프로그램, 연계 행사 등",사하구,사하구,,0512204062,https://www.saha.go.kr/tour/contents.do?mId=0202020000,,20220228,3340000,부산광역시 사하구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000594,행사,행사,제34회 비사벌문화제,경상남도,창녕군,4874025037,창녕읍 교하리,4874025037,창녕읍,487404823711,경상남도 창녕군 창녕읍 학천길 13,50329,라마905273,35.5383582523511,128.498728171258,창녕읍 일원,20201016,20201018,"향토기양제, 비사벌문화행렬, 미술실기대회, 보부상존 운영, 각종 전시행사 등",비사벌문화제전회,비사벌문화제전회,,0555320993,,,20220228,5410000,경상남도 창녕군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000595,행사,행사,제11회 우포늪 생명길 걷기대회,경상남도,창녕군,4874025025,창녕읍 술정리,4874025025,창녕읍,487404823138,경상남도 창녕군 창녕읍 당산길 9,50323,라마899276,35.5405504594687,128.492754112068,우포늪 일원,20201114,20201114,"개회식, 생명길 걷기, 전시행사, 체험행사, 공연",새마을운동창녕군지회,창녕군,,0555333612,,,20220228,5410000,경상남도 창녕군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000596,행사,행사,담양대나무축제,전라남도,담양군,4671025027,담양읍 향교리,4671025027,담양읍,467103286015,전라남도 담양군 담양읍 죽녹원로 119,57336,다마533034,35.3253566595919,126.986615504496,죽녹원 및 관방제림 일원,20200430,20200505,"대나무 관련 전시, 체험, 공연, 판매 등",(사)담양대나무축제위원회,담양군,"문화체육관광부, 전라남도, 한국관광공사",0613803152,www.bamboofestival.co.kr,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000597,행사,행사,담양산타축제,전라남도,담양군,4671025024,담양읍 객사리,4671025024,담양읍,467103286019,전라남도 담양군 담양읍 추성로 1371,57339,다마535029,35.3206499973221,126.988573156615,담양 원도심 및 메타프로방스 일원,20201211,20201227,"크리스마스거리조성, 크리스마스마켓 운영 등",담양산타축제추진위원회,담양군,,0613803152,,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000598,행사,행사,추월산벚꽃축제,전라남도,담양군,4671038023,용면 추성리,4671038023,용면,467103286020,전라남도 담양군 용면 추월산로 369,57302,다마534078,35.3648240773638,126.987282180223,용면 추월산광장 일원,20200407,20200408,"벚꽃노래자랑, 특산품판매 등",용면청년회,담양군,,0613803152,,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000599,행사,행사,창평전통음식문화축제,전라남도,담양군,4671034021,창평면 창평리,4671034021,창평면,467104658113,전라남도 담양군 창평면 돌담길 56-24,57389,다라561934,35.2352251595721,127.017849814113,창평슬로시티 일원,20201026,20201028,"슬로푸드전시, 체험, 판매 등",창평면주민자치위원회,담양군,,0613803152,,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000600,행사,행사,가로수사랑음악회,전라남도,담양군,4671025023,담양읍 지침리,4671025023,담양읍,467104658355,전라남도 담양군 담양읍 지침3길 7-5,57344,다마530024,35.3161730843692,126.98400583023,가로수사랑군민연대,20201103,20201103,"지역출신가수공연, 특집라디오공개방송 등",담양가로수사랑군민연대,담양군,,0613803152,,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000601,행사,행사,고서포도축제,전라남도,담양군,4671032029,고서면 동운리,4671032029,고서면,467103286001,전라남도 담양군 고서면 가사문학로 325,57385,다라520921,35.2237012329111,126.972939079213,고서면 증암천변 일원,20210720,20210721,특산품 홍보 및 판매,고서포도축제추진위원회,담양군,,0613803152,,,20220228,4850000,전라남도 담양군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000602,행사,행사,제25회무주반딧불축제,전라북도,무주군,4573025022,무주읍 당산리,4573025022,무주읍,457303351202,전라북도 무주군 무주읍 최북로 15,55514,라마148784,36.0029803028442,127.665180496702,무주군 일원,20210828,20210905,"반딧불이 신비탐사, 1박2일 생태탐험 등 축소 운영",(사)무주반딧불축제제전위원회,무주군,,0633202537,http://firefly.or.kr,반디랜드+태권도원+한풍루,20220228,4740000,전라북도 무주군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000603,행사,행사,안산국제거리극축제,경기도,안산시 단원구,4127310100,고잔동,4127310100,고잔동,412732190001,경기도 안산시 단원구 광덕대로 157,15471,다사406237,37.3107397854489,126.829822667197,안산문화광장 및 안산시 일대,20190504,20190506,순수예술축제,안산시,안산문화재단,"문화체육관광부, 경기관광공사, 한국문화예술위원회, 한국지역진흥재단",0314810531,https://www.ansanart.com/index.do,"화랑유원지,",20220228,3930000,경기도 안산시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000604,행사,행사,별빛달빛놀이터,경기도,안산시 단원구,4127310700,초지동,4127310700,초지동,412733191087,경기도 안산시 단원구 화정천서로 369,15385,다사394259,37.3304455410208,126.816786991114,단원청소년수련관,20190517,20190517,"버스킹 공연, 벼룩시장, 먹거리 야시장 등",안산시,안산시청소년재단 단원청소년수련관,,0314121763,www.ansanyouth.or.kr,,20220228,3930000,경기도 안산시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000605,행사,행사,청소년의달 기념행사 <열정유>,경기도,안산시 단원구,4127310700,초지동,4127310700,초지동,412733191087,경기도 안산시 단원구 화정천서로 369,15385,다사394259,37.3304455410208,126.816786991114,단원청소년수련관,20190519,20190519,"안산시청소년들을 위한 축제(공연,체험 등)",안산시,안산시청소년재단 상록청소년수련관,,0314121761,www.ansanyouth.or.kr,,20220228,3930000,경기도 안산시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000606,행사,행사,제12주년 세계인의 날 기념행사,경기도,안산시 단원구,4127310100,고잔동,4127310100,고잔동,412732190001,경기도 안산시 단원구 광덕대로 157,15471,다사406237,37.3107397854489,126.829822667197,안산문화광장,20190519,20190519,"기념식, 문화 및 각종 부대행사",안산시,안산시,,0314813298,,원곡동 다문화거리,20220228,3930000,경기도 안산시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000607,행사,행사,창원진동불꽃낙화축제,경상남도,창원시 마산합포구,4812532025,진동면 요장리,4812532025,진동면,481254787014,경상남도 창원시 마산합포구 진동면 광암해안길 16-1,51791,라라908792,35.1041882522184,128.49714512602,창원진동면 광암항,20180415,20180415,"축하공연, 개막식, 불꽃낙화 점화 등","창원서부수협, 진동면청년회","창원진동미더덕축제위원회, 창원진동불꽃낙화축제위원회",,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000608,행사,행사,야철제,경상남도,창원시 성산구,4812310400,외동,4812310400,외동,481233328022,경상남도 창원시 성산구 성산패총로 137,51534,마라073909,35.2079313310328,128.67927358772,성산패총,20180630,20180630,"초혼제, 불씨봉송 및 점화, 제례등",창원시,창원시,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000609,행사,행사,마산만날제,경상남도,창원시 마산합포구,4812513400,월영동,4812554000,문화동,,,,라라954881,35.1843534553456,128.548296127056,만날공원,20180925,20180927,"개막식, 당산제등","마산예총, 마산만날제운영위원회",마산예총,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000610,행사,행사,남산상봉제,경상남도,창원시 의창구,4812110300,서상동,4812110300,서상동,481213019003,경상남도 창원시 의창구 팔용로 494-37,51369,마라018963,35.2576743325994,128.619196655162,남산공원,20180929,20180930,"개막식, 상봉가요제, 남산어울림한마당, 체험행사 등",창원남산상봉제 축제위원회,창원남산상봉제 축제위원회,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000611,행사,행사,세종대왕과 초정약수 축제,충청북도,청주시 청원구,4311425031,내수읍 초정리,4311425031,내수읍,431143014023,충청북도 청주시 청원구 내수읍 초정약수로 851,28148,라바090581,36.7212362728179,127.601291310555,내수초정문화공원,20180525,20180527,초정약수 관련,청주문화원,청주시,,0432012042,해당없음,,20220228,5710000,충청북도 청주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000612,행사,행사,공주항공축제,충청남도,공주시,4415036024,의당면 수촌리,4415036000,의당면,,충청남도 공주시 의당면 수촌리 943,,다바664348,36.5109211079931,127.125700309152,공주경비행기장(정안천 일원),20190504,20190506,"경량항공기 활주로 주행체험, 포토존, 물로켓 만들기등",공주경비행기,공주시,,0418408093,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000613,행사,행사,공주 금강여름축제,충청남도,공주시,4415039029,사곡면 운암리,4415039029,사곡면,441503251011,충청남도 공주시 사곡면 마곡사로 854,32520,다바569400,36.5572873449538,127.018376195585,고마아트센터,20190726,20190728,"국악&재즈공연, 프린지공연, 밴드경연대회, 물놀이 체험및 전시, 먹거리 운영 등",공주 금강여름축제조직위원회,공주시,,0418402056,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000614,행사,행사,제65회 백제문화제,충청남도,공주시,4415012000,신관동,4415012000,신관동,441503251008,충청남도 공주시 금벽로 368,32573,다바666303,36.4702149900389,127.127438839927,금강신관공원 및 공산성 일원,20190928,20191006,"웅진파타지아, 웅진성퍼레이드, 체험마당, 먹거리마당, 농특산물판매 등",공주시백제문화선양위원회,백제문화제추진위원회,,0418408069,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000615,행사,행사,음성품바축제,충청북도,음성군,4377025021,음성읍 읍내리,4377025021,음성읍,437704541668,충청북도 음성군 음성읍 설성공원길 28,27703,라바170816,36.9327889229958,127.691019883154,설성공원 일원,20211021,20211024,"전국 품바 길놀이 퍼레이드, 글로벌 품바 래퍼 경연대회, 품바뮤지컬, 품바패션쇼 등",음성품바축제기획실무위원회,음성군축제추진위원회,"문화체육관광부, 충청북도",0438713402,http://www.pumba21.com,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000616,행사,행사,2021 보은대추축제,충청북도,보은군,4372025031,보은읍 이평리,4372025031,보은읍,437203241009,충청북도 보은군 보은읍 뱃들로 54,28936,라바200321,36.4869462618248,127.724137898224,보청천 일원,20211015,20211024,"대추왕 선발대회, 소싸움 등(미확정)",보은군축제추진위원회,보은군,,0435403393,http://www.tourboeun.go.kr/prog/tursmCn/tour/sub02_01_01/view.do?cntno=29,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000617,행사,행사,괴산고추축제,충청북도,괴산군,4376025022,괴산읍 서부리,4376025022,괴산읍,437604538234,충청북도 괴산군 괴산읍 동진천길 197,28029,라바254682,36.8123235656747,127.78576537836,유기농엑스포광장 일원,20210902,20210905,"세계고추전시회, 고추품평회, 황금고추를 찾아라, 속풀이고추난타 등",괴산축제위원회,괴산군,충청북도,0438303462,https://www.goesan.go.kr/tour/index.do,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000618,행사,행사,괴산김장축제,충청북도,괴산군,4376025022,괴산읍 서부리,4376025022,괴산읍,437603246025,충청북도 괴산군 괴산읍 임꺽정로 75,28026,라바257684,36.813440304935,127.788538947178,괴산종합운동장 일원,20211105,20211107,"김장체험행사, 명인의 김장간, 김장나눔행사, 괴산군농가김장행사 등",괴산축제위원회,괴산군,,0438303463,https://www.goesan.go.kr/tour/index.do,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000619,행사,행사,향수옥천포도복숭아축제,충청북도,옥천군,4373025022,옥천읍 문정리,4373025022,옥천읍,437303242002,충청북도 옥천군 옥천읍 관성로 53,29039,라바068117,36.3030735911404,127.575807108003,온라인,20210724,20210726,우체국 쇼핑몰 기획전(온라인),"옥천군포도연합회,옥천군복숭아연합회",옥천군,,0437303263,https://www.oc.go.kr/grape/index.do,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000620,행사,행사,제천국제음악영화제,충청북도,제천시,4315010800,명동,4315010800,명동,431504517802,충청북도 제천시 의병대로12길 14-1(명동),27171,라사627044,37.1369786973693,128.206552123997,미정,20210813,20210817,미정,사단법인제천국제음악영화제,제천시,영화진흥위원회,0436462242,http://www.jimff.org,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000621,행사,행사,오장환 문학제,충청북도,보은군,4372038521,회인면 중앙리,4372038521,회인면,437204523480,충청북도 보은군 회인면 회인로5길 12,28929,라바086328,36.4933559672015,127.596446406487,오장환문학관 등,20211015,20211018,오장환문학상 및 오장환신인문학상 시상,보은문화원,보은군,,0435403754,http://www.becc.or.kr/sub/menu2_2.php,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000622,행사,행사,영동곶감축제,충청북도,영동군,4374025027,영동읍 매천리,4374025027,영동읍,437403243040,충청북도 영동군 영동읍 영동황간로 122,29150,라마253963,36.1640162477208,127.781948387827,온라인,20210118,20210205,LIVE 곶감 판매행사,영동축제관광재단·영동곶감연합회,영동군,,0437458916,http://ydft.kr,,20220228,6430000,충청북도,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000623,행사,행사,진주논개제,경상남도,진주시,4817010700,남성동,4817010700,남성동,481703332056,경상남도 진주시 진양호로 476,52689,라라525885,35.1907937141522,128.077671627991,진주성 일원,20210501,20210505,"헌다례 및 신위순행, 의암별제, 논개 순국 재현극, 교방행렬, 진주교방의악가무, 사랑 실은 수레와 꿈꾸는 논개 이야기, 솟대쟁이 놀이, 교방문화 체험행사 등",진주논개제 제전위원회,경상남도 진주시/진주문화원/(사)진주민속예술보존회,,0557465001,http://jjcc.or.kr/,,20220228,5310000,경상남도 진주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000624,행사,행사,의왕철도축제,경기도,의왕시,4143011000,월암동,4143011000,월암동,414303201032,경기도 의왕시 철도박물관로 142,16106,다사513240,37.314047642617,126.951299045853,"자연학습공원, 철도박물관, 조류생태과학관, 의왕역 등",20200504,20200505,"공연,전시,각종 체험프로그램 운영",의왕시축제추진위원회,의왕시,,0313452532,https://www.uiwang.go.kr,,20220228,4030000,경기도 의왕시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000625,행사,행사,의왕백운호수축제,경기도,의왕시,4143010600,학의동,4143010600,학의동,414303201016,경기도 의왕시 백운로 526,16012,다사558316,37.3832117467149,127.00075765292,백운호수 공영주차장,20200901,20200930,"공연, 개폐막식, 시민참여 열린무대 등",의왕시축제추진위원회,의왕시,,0313452533,https://www.uiwang.go.kr,,20220228,4030000,경기도 의왕시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000626,행사,행사,화개장터벚꽃축제,경상남도,하동군,4885031023,화개면 탑리,4885031023,화개면,488503344020,경상남도 하동군 화개면 화개로 38,52303,라라113884,35.1916025760124,127.62453476154,하동군 화개면 영호남화합다목적광장 일원,20200101,20201231,벚꽃축제,제21회화개장터벚꽃축제추진위원회+화개면청년회,제22회화개장터벚꽃축제추진위원회/화개면청년회,,,,,20220228,5440000,경상남도 하동군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000627,행사,행사,알프스하동섬진강재첩축제,경상남도,하동군,4885025022,하동읍 광평리,4885025022,하동읍,488502000027,경상남도 하동군 하동읍 섬진강대로 2107-8,52332,라라221742,35.0633761910337,127.743332017328,하동군 하동읍 송림공원일원,20200101,20201231,재첩특산물 홍보 및 판매,(사)알프스하동섬진강재첩축제위원회,(사)알프스하동섬진강재첩축제위원회,,,,,20220228,5440000,경상남도 하동군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000628,행사,행사,하동야생차문화축제,경상남도,하동군,4885031026,화개면 운수리,4885031026,화개면,488503344009,경상남도 하동군 화개면 쌍계로 571-25,52302,라라129924,35.2277321517466,127.642692146071,하동군 화개면 악양면 일원,20200101,20201231,녹차특산물 판매 및 전시행사등,(사)하동야생차문화축제조직위원회,(사)하동야생차문화축제조직위원회,,,,,20220228,5440000,경상남도 하동군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
